FIPS,State,County,Premature_Deaths,Yrs_Potential_Life_Lost_per100K,Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Annual_Avg_Violent_Crimes,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","Percent_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Number_Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Number_Deaths_due_to_Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural,Year
48465,Texas,Val Verde,544,6683.136248,29.44514613,6.469002695,15.77357773,25.2,7.3,24.3,81.96976207,16.89601459,33.33333333,365.8,65.81293565,22.90269707,28.45239,34.54723,52.83694,3736,82.9,56.39393225,4.284666178,28.9,97202,18946,33.5261767,7.316329641,67.5,138.1498158,43.22014548,8.1,Yes,16.66110184,7.4,380.4673854,33.77117364,3.297609233,8.3,113.9,9.3,7.468057083,12.84356537,10.95852598,65.03008,44276,72.55818133,0,49208,28.5177207,14.22736141,643,1.306698098,482,0.979515526,384,0.780360917,86,0.17476833,40598,82.50284507,7229,14.6907007,5972,13.31995093,48.87823118,4965,10.15773645,2020
48467,Texas,Van Zandt,914,9124.743866,16.51765296,6.778065427,14.35133293,26,7.3,27.2,37.01287586,17.9459816,10,242.8,33.22072072,21.26090332,18.12185,23.20641,32.13196,5432,92.4,54.26481844,3.489269724,20.8,99682,22686,25.5981248,11.77920336,62,118.1447464,84.9224118,10.3,No,13.50996852,50.1,428.3952134,76.87910268,6.679389313,11.5,98.5,16.2,9.060378361,28.65321911,14.12505623,26.77663,51152,53.30914796,5.571459271,56019,23.06717364,20.20921473,1504,2.68480337,530,0.946107571,279,0.498045306,90,0.160659776,6300,11.24618433,46699,83.36278763,700,1.363512408,51.15407273,39444,75.01854353,2020
48469,Texas,Victoria,1143,7555.699888,21.96119002,8.060565576,14.51170796,36.4,7.4,29.8,79.05361031,20.03665525,28,505,44.28163303,18.65500072,78.18948,49.98099,151.0295,6477,86.7,55.78840629,3.811390362,21.4,110123,23641,33.95099143,9.773684896,393,425.4282699,64.77570868,9.9,Yes,15.00845764,19,375.9073917,54.96073478,5.501155243,18.2,165,12.9,8.315677583,18.29995026,12.01446833,94.52926,51646,67.74214364,4.379475276,92035,25.34905199,16.10474276,5274,5.730428641,855,0.928994404,1319,1.433150432,80,0.086923453,43614,47.38849351,40784,44.31357636,2705,3.167373129,51.00342261,23110,26.62657127,2020
48471,Texas,Walker,853,6787.508239,21.20336098,7.91448715,17.2411001,35.9,5.4,30.6,76.88068257,19.94079608,29.03225807,809.7,19.31154874,19.29312233,27.68358,42.77042,55.18764,6519,76.7,46.17558022,4.209428452,28.3,91157,13723,27.57232469,5.813551111,263.5,375.1770879,58.3127977,10.1,Yes,18.82097125,36.5,374.0843894,36.37521029,0,15.8,1108.9,22.5,6.47521611,15.58950604,10.97767103,49.66887,43681,49.17582418,3.644300112,72480,15.075883,13.20502208,16562,22.8504415,606,0.836092715,855,1.179635762,87,0.120033113,13129,18.11396247,40851,56.36175497,2057,3.00647481,41.799117,30933,45.58288266,2020
48473,Texas,Waller,527,6656.728131,21.25130273,7.793983592,16.27770044,36.1,6.3,31.5,24.02036801,17.30130255,15,321.6,21.93888086,24.05837353,11.69431,15.05854,22.58781,5754,95.1,49.28229665,4.292052893,19.9,114094,24140,27.00844791,5.457345002,164.5,344.0702782,62.79397178,10.8,No,21.34232955,48,347.6170789,50.82333808,5.730002292,11.1,150.5,18.1,9.705722494,17.66815668,13.70566273,1.88232,59807,71.2798612,4.711508448,53126,24.27813124,11.82471859,12521,23.56849753,738,1.389150322,657,1.236682604,58,0.109174416,16364,30.80224372,22875,43.05801303,3137,6.729449116,50.15246772,26632,61.64101377,2020
48475,Texas,Ward,192,10885.1848,20.96664196,9.984520124,14.06802558,42.2,8.5,30.6,81.9009195,18.32279997,17.64705882,453.3,59.43152455,21.26938482,26.15063,0,17.06485,7638,94.8,45.21136063,2.575621444,17.7,105464,21561,17.8030303,9.588563459,58,495.3877691,99.76263373,7.1,No,9.299363057,26.4,532.7390139,0,0,21.7,87.3,10.1,0,39.86992437,13.64168618,76.79181,53621,51.6064257,0,11720,28.65187713,13.95904437,460,3.924914676,173,1.476109215,73,0.622866894,10,0.085324232,6369,54.34300341,4621,39.42832765,520,4.842615012,49.67576792,2972,27.88515669,2020
48477,Texas,Washington,447,6929.28627,18.14988956,7.942238267,14.54190462,29.6,7.3,34.6,61.21656089,17.58161416,20.37037037,453.7,23.68339046,19.66071703,59.92638,48.42201,54.11872,3157,90.8,52.94366197,3.654951223,19.5,106353,22909,31.61094225,15.12427589,82,236.4202514,64.21650135,9.9,No,13.76720901,23.5,342.2499268,52.9083033,0,16,163,16.9,0,22.66639192,12.75038521,59.81543,54332,54.07921154,0,35108,21.70445483,21.681668,5871,16.72268429,195,0.555428962,659,1.877065056,19,0.054118719,5756,16.39512362,22412,63.83730204,911,2.789088571,50.92286658,18036,53.49071712,2020
48479,Texas,Webb,2182,6026.62083,34.75248564,8.085722877,18.42603164,37.8,7.8,29.3,87.50998786,16.28848427,24.65753425,470.9,61.78670293,28.56607658,32.3879,30.08227,31.53202,5162,92.5,46.17146824,3.759875786,34.6,92128,15551,39.06449202,3.420744267,1031,381.8164985,42.62709537,8.4,Yes,29.99718667,23.6,313.8692428,44.86599021,4.961984794,6.5,215.3,9.4,11.80196545,10.10660877,11.26999463,50.37875,44919,82.32549459,3.93625815,275910,32.92015512,9.454894712,811,0.293936429,1607,0.582436302,1787,0.647674967,146,0.052915806,263371,95.45540212,9839,3.566017904,51958,21.16355135,50.86694937,6507,2.599638839,2020
48481,Texas,Wharton,628,8481.695925,23.01881359,9.444021325,15.44572042,36.7,7.3,26.8,62.65503876,17.22237143,17.30769231,347.9,46.81234964,21.65112643,38.12429,52.86047,40.84673,6304,96,53.27267087,3.716847217,26,106073,20375,36.72710367,15.24971407,182,439.1520986,65.39216063,10,No,14.75300401,28.3,432.6907243,60.11838698,8.056133056,15.1,209.4,15.1,0,20.3114188,13.64603653,67.27696,48040,65.34830924,3.786874692,41619,25.829549,17.08354357,5307,12.75138759,324,0.778490593,232,0.557437709,21,0.050457724,17479,41.99764531,18291,43.94867729,2330,6.016940399,50.74365074,20597,49.89583333,2020
48483,Texas,Wheeler,90,10617.68557,19.00447502,6.831119545,15.33099971,25.9,7.4,24.9,62.88354898,17.62716578,23.80952381,112,34.7970174,24.75086906,37.32736,38.52822,57.79233,7006,95.1,56.82310469,3.152789006,20.9,98346,21180,32.12250712,22.39641657,7,120.9189843,98.30335688,7.2,Yes,13.30472103,23.2,464.3866415,0,0,6.3,0,16.3,0,43.76592951,18.08585503,57.79233,48018,50.9009009,0,5191,25.06260836,19.34116741,138,2.658447313,90,1.733769987,46,0.886149104,0,0,1328,25.58273936,3564,68.65729147,259,5.078431373,49.66287806,5410,100,2020
48485,Texas,Wichita,2018,9254.269054,22.87832167,8.224564926,17.72533411,35.2,6.1,30.8,69.06692015,17.96087877,32.8358209,713.6,41.95439739,17.58426411,71.9697,77.23528,150.68452,4898,96.8,57.10423378,3.41387758,22.4,93011,18861,36.85390206,10.07575758,497.5,380.2877192,74.5497468,8.8,No,15.73588399,7.9,484.2219909,68.39887522,7.717842324,14.4,122.3,18.5,13.38715137,13.64274206,9.252727154,112.82409,47477,61.21707978,4.331029226,132064,22.46183669,14.71710686,13959,10.56987521,1799,1.362218318,2883,2.183032469,189,0.14311243,25676,19.44208868,85596,64.81402956,2472,2.00647722,48.25463412,14027,10.66692015,2020
48487,Texas,Wilbarger,225,8478.138128,21.00965408,8.523725835,16.1606304,34.1,6.5,28.6,28.51865534,17.03804342,18.51851852,391.7,49.78510029,21.94955025,47.00721,39.00156,156.00624,6666,84.7,50.75825156,4.145804126,23.6,88091,17653,47.35376045,12.53525541,42,322.6921747,82.2011291,8,Yes,13.31417625,9.3,467.0356594,0,0,14.4,0,16.5,0,17.60854014,12.79069767,54.60218,44735,60.43814433,0,12820,22.22308892,18.36973479,948,7.394695788,217,1.692667707,360,2.808112325,9,0.070202808,3784,29.51638066,7387,57.62090484,367,3.000081746,50.48361935,2963,21.89139269,2020
48489,Texas,Willacy,267,8420.561063,37.48295008,8.648648649,18.97237692,40.3,7.3,28.5,33.51405078,15.68212479,16.66666667,440.1,50.91333074,22.31640289,37.06449,4.64792,23.2396,5558,88.3,32.76521185,9.935746748,44.5,71222,11610,45.60629317,5.09636768,160,730.7771358,48.75132227,8.8,Yes,17.15517241,33.1,431.268098,57.21914934,0,24,602,14.1,0,18.33732825,8.884178069,60.42296,33171,82.95059151,0,21515,23.64861724,14.01347897,418,1.942830583,150,0.697188008,188,0.873808971,13,0.060422961,19020,88.40343946,1860,8.645131304,2285,11.22519159,44.72228678,7653,34.57576579,2020
48491,Texas,Williamson,3875,4457.777491,15.0926465,7.394311036,12.56524978,30,7.7,19.8,87.26929892,20.92265361,31.48148148,265.5,14.80373144,11.40454058,68.67015,55.23019,110.98975,4189,94.7,75.0540505,3.052581109,7.9,145713,40712,21.57147631,6.246061968,834,164.900511,40.89753426,10.4,Yes,12.34094,44.3,229.2589326,34.10368586,4.452616189,8.9,157.5,12.5,5.84303419,8.604279382,6.860299359,67.75845,87817,29.3693336,1.457402371,566719,25.63457375,12.17322871,36973,6.524044544,4894,0.863567306,43457,7.668174175,901,0.158985317,140331,24.76200727,332376,58.64917181,14615,2.97202655,50.75566551,50679,11.98994982,2020
48493,Texas,Wilson,571,6707.120432,17.34549141,7.164179105,13.17029571,33.5,8.8,33.9,31.55319446,19.40306462,13.51351351,180.5,21.89592993,16.58602345,48.67759,25.88404,29.8662,3592,94.4,59.32816082,3.054243362,14.6,129470,30755,24.11504425,6.08469901,64,135.1965102,67.7882032,9.9,No,12.34248788,58.6,317.8023291,50.47955578,0,12.7,109.8,9.6,0,19.89641804,11.34295576,43.80376,71207,40.26446281,12.05843518,50224,23.98853138,15.99434533,727,1.447515132,498,0.991557821,299,0.595332909,41,0.081634278,20089,39.99880535,28488,56.72188595,1518,3.348332451,49.87456196,36850,85.86141013,2020
48495,Texas,Winkler,117,10590.54346,23.75216433,7.432432432,15.13600526,37.4,8.7,25.7,97.56680731,18.52657895,20.51282051,369.7,56.91462806,21.6937711,26.40613,25.90674,0,8120,99,43.46013549,2.803970223,20.1,107864,23286,26.7318317,10.56245049,10,125.1642781,130.7256556,7,No,12.38095238,29.7,508.2781871,0,0,9.7,147.1,10.5,0,63.0224842,12.4621376,38.8601,56781,60.25917927,0,7720,29.57253886,12.29274611,157,2.033678757,158,2.046632124,70,0.906735751,3,0.038860104,4696,60.82901554,2691,34.85751295,702,9.814064029,48.69170985,1289,18.12939522,2020
48497,Texas,Wise,956,8351.606768,16.55868192,6.39235856,14.61021335,33.3,7.8,30.7,38.41054002,19.13172448,26.37362637,160.2,29.61947206,22.69705432,40.79721,26.35239,23.42435,5664,96.6,54.05234142,3.44950675,14.1,114867,27509,24.84810523,10.72815461,101.5,161.8587444,76.65393222,9.9,Yes,12.69544924,47.3,407.8570645,65.87514362,6.787745368,20.5,111.1,14.5,13.57186302,26.74740337,16.81549345,70.27304,66387,46.32524398,3.146753337,68305,24.76978259,14.91838079,885,1.295659176,758,1.109728424,438,0.64124149,53,0.077593148,13458,19.7028036,52135,76.32676964,1681,2.786018529,49.99048386,42635,72.10749742,2020
48499,Texas,Wood,827,8652.689197,15.97025957,6.252183025,13.61178795,28,7.2,31.9,39.45524736,17.19440009,25,155.7,31.72603367,20.52191865,47.38909,33.23805,37.66979,4489,94.7,47.93764988,4.243787119,24.9,97071,21085,36.07235753,13.99106377,75.5,175.1984035,88.6855438,10.1,No,15.09785648,40.1,423.2480085,58.3498658,0,17.9,174.7,16.7,8.977332236,31.88628758,13.40518693,68.69197,48384,58.10289389,5.259593828,45129,19.21602517,26.90509429,2323,5.147466153,470,1.041458929,262,0.580557956,30,0.066476102,4635,10.27055773,37081,82.16667775,627,1.504426902,50.39553281,31137,74.1993137,2020
48501,Texas,Yoakum,90,7148.85399,22.3692293,6.350626118,13.83026369,33,8.7,27.9,66.89935271,18.70865279,21.42857143,315.1,52.23214286,24.19461753,35.01401,11.64009,23.28018,4852,97.5,47.86286732,2.837259101,16.3,133880,27631,9.055535904,8.169934641,15.5,182.3636685,94.16417524,7.3,Yes,14.39252336,22.1,372.8319704,0,0,9.5,76.7,7.2,0,45.96683578,16.7394958,46.56035,61560,56.43425363,0,8591,32.55732744,11.83796997,78,0.9079269,148,1.722733093,46,0.535444069,3,0.034920265,5747,66.89558841,2624,30.54359213,1092,14.02157165,48.95821208,2941,37.32707196,2020
48503,Texas,Young,342,10208.55143,18.09056381,4.743339831,15.94355813,34.3,6.6,29.1,59.92991914,17.90087331,6.25,200.2,47.87665675,23.06989172,66.74454,66.50042,49.87531,5769,96.7,56.48854962,3.236838891,20.4,98523,23697,33.76654064,12.23649814,31,169.4452036,99.1233094,8.2,Yes,9.587123863,13.8,508.8103129,0,0,18.8,40.2,15.5,29.53337271,23.53384166,15.97777778,55.41701,49301,56.6294171,0,18045,24.00110834,20.34358548,225,1.246882793,231,1.280133001,157,0.870047105,12,0.066500416,3444,19.08561929,13950,77.30673317,260,1.527524822,50.47381546,6227,33.56873315,2020
48505,Texas,Zapata,158,7995.846031,35.61070545,8.586956522,17.27548768,31.2,6.2,19.7,45.32743615,14.86573805,25,251.4,73.78881988,29.21439597,6.98227,14.09443,0,5154,90.4,38.07180081,5.561755952,49.1,69543,12840,39.88220446,2.094679514,14,96.04170954,40.52883137,7.9,Yes,23,16.6,400.864873,52.32588562,0,4.7,92.3,11.2,0,15.96264741,12.32905097,21.14165,33160,83.30019881,0,14190,33.15010571,12.98801973,29,0.204369274,68,0.479210712,38,0.267794221,1,0.007047216,13423,94.59478506,675,4.756871036,3164,24.38911586,50.0845666,3299,23.53402768,2020
48507,Texas,Zavala,169,8925.560107,40.9906873,8.848207475,19.87128359,24.2,6.2,20,58.50817847,13.78012509,19.23076923,83.7,64.39282564,19.24863247,16.7392,33.38062,41.72578,5987,92.2,37.70265609,9.546340106,44.5,65471,12960,63.04772537,3.347840643,17.5,176.5536723,57.89334392,8.3,Yes,23.07692308,14.7,468.9839275,0,0,4.1,84.5,14.3,0,20.10097785,7.79403489,75.1064,30076,79.67161845,0,11983,29.25811566,14.28690645,71,0.59250605,138,1.151631478,31,0.258699825,19,0.158557957,11249,93.87465576,601,5.015438538,894,7.977868999,49.42001168,4441,38.03202878,2020
