FIPS,State,County/Borough/Parish,Year,Health_Outcomes_Rank,Yrs_Potential_Life_Lost_per_100K,Percent_Fair_Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,Healthy_Food_Access_Index,Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate_per_100K_Medicare,Graduation_Rate,Percent_Adults_with_Some_Post-secondary_Ed,Percent_Unemployed_&_Looking_for_Work,Percent_Children_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,County_Affected_by_Water_Violation,Percent_Households_with_One_or_More_Severe_Problems,Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature_Age_Adjusted_Mortality_per_100K,Child_Mortality_per_100K,Infant_Mortality_per_1K_live_births,Percent_Adults_Diagnosed_Diabetes,HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children_w/o_Health_Insurance,Other_Primary_Care_Providers_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Percent_Non-Hispanic_Black_or_African_American,Percent_American_Indian_or_Alaskan_Native,Percent_Asian,Percent_Native_Hawaiian_Other_Pacific_Islander,Percent_Hispanic,Percent_Non-Hispanic_White,Percent_Not_Proficient_in_English,Percent_Female,Percent_Rural
48061.0,Texas,Cameron,2020,109,6293.3182164,31.356670731,8.1357393607,13.181444551,30.8,7.3,24.5,65.609275762,15.492334581,19.161676647,557.4,51.238876145,29.035257157,48.852439999999994,31.61063,56.61606,5259.0,89.5,47.104895105,6.1656255083,40.2,81705.0,14433.0,37.329299647,5.050445454,319.14504091,32.523542879,9.3,,24.441421387,21.4,3947.0,321.25526239,40.386794475,5.0892108729,10.5,256.0,11.4,3.6227090303,9.9825170136,12.753077589,66.52387,38106.0,87.033089872,2.3767897651,423908.0,30.325683875,13.544212423,0.3849891958,0.6664181851,0.7980505204,0.0750162771,89.813827529,8.756852902,17.049039363,51.321277258,8.4208064596
48063.0,Texas,Camp,2020,190,9970.3157442,20.616382553,7.4581430746,16.051539618,27.9,6.8,25.4,60.140311265,16.698926507,41.666666667,435.6,55.537080146,21.241485177,85.56981999999999,38.36415,46.03698,6301.0,98.3,55.518763797,4.9098196393,30.5,83698.0,20719.0,31.78866588,11.668611435,337.24805586,82.737519123,9.9,,13.201320132,29.6,216.0,477.21516991,0.0,0.0,16.0,203.4,18.3,0.0,24.741340531,11.484753491,15.345659999999999,43714.0,74.57337884,0.0,13033.0,26.571012046,18.522212844,15.905777641,0.9591038134,0.9591038134,0.1688022712,25.665618046,55.152305686,3.8279932546,51.43865572,61.478912991
48065.0,Texas,Carson,2020,8,6897.2213617,13.092575899,5.6265984655,12.556451868,27.6,7.8,23.5,72.403752831,20.559440704,0.0,845.5,18.893387314,17.026037429,0.0,16.65279,0.0,3799.0,98.8,71.418439716,2.8289473684,12.2,126208.0,27792.0,25.612177366,21.551724138,377.23195574,76.472935231,7.0,,4.0430107527,35.0,89.0,384.38427228,0.0,0.0,8.0,0.0,12.7,0.0,0.0,12.979539642,116.56952999999999,64799.0,32.747603834,0.0,6005.0,24.113238968,19.533721898,0.8159866778,1.7651956703,0.4662781016,0.049958368,10.491257286,84.962531224,0.5470266455,49.87510408,95.195729537
48067.0,Texas,Cass,2020,147,9286.4839414,17.74558908,7.810552555,15.487323412,37.3,6.5,33.5,36.314994748,16.935719066,34.285714286,343.2,45.637800355,16.021957286,26.656,29.881470000000004,23.241139999999998,5262.0,96.9,42.689335394,5.0587758411,32.0,86808.0,19033.0,35.319211533,16.993202719,377.11291695,83.399523431,9.9,,11.597281223,38.4,569.0,475.33461766,51.312124322,0.0,20.3,170.4,21.0,12.15389035,25.995264136,8.8888888889,49.80245,44154.0,62.828467153,6.6169763254,30119.0,22.583751121,22.112287925,16.677180517,0.6673528338,0.4747833593,0.0531226136,4.7013513065,76.27743285,0.3985317252,51.588698164,74.011948529
48069.0,Texas,Castro,2020,82,7874.7434244,24.165192397,6.9135802469,14.093096116,27.3,8.6,21.5,48.920863309,17.136731575,30.0,357.0,55.110692416,28.880426504,12.75022,0.0,13.04631,2784.0,97.2,45.995423341,2.865248227,24.2,87818.0,24379.0,23.966578716,11.475200816,108.86967659,59.563888745,7.3,,13.253012048,24.3,86.0,373.28007012,0.0,0.0,18.0,0.0,9.5,0.0,0.0,17.614365113,39.13894,45689.0,74.154025671,0.0,7665.0,28.558382257,15.812133072,2.0874103066,1.8134377038,0.7045009785,0.0130463144,65.492498369,30.880626223,12.863705972,48.532289628,45.757876457
48071.0,Texas,Chambers,2020,48,7236.6790991,17.112090658,8.2658475286,14.996608427,28.0,7.4,26.3,70.332801459,20.605660916,17.441860465,118.2,23.543495611,16.388206388,9.65228,4.71098,25.910400000000003,9209.0,97.7,64.334106729,5.4079448765,10.9,153426.0,27920.0,29.055132069,6.0326729567,348.25999948,65.736397048,9.9,,11.415349017,47.8,493.0,379.07141739,55.213233508,0.0,7.9,104.8,15.1,0.0,19.721704832,10.478285668,54.176280000000006,89513.0,36.772457104,6.2086848545,42454.0,27.990295379,11.80100815,7.9827578085,1.0317049041,1.2837424035,0.1154190418,22.845903802,66.337683139,4.0108805803,49.3451736,45.720310007
48073.0,Texas,Cherokee,2020,167,9637.5831389,21.390740094,7.2273073989,16.207934139,42.8,6.6,33.7,47.455993706,17.690908559,28.571428571,436.4,53.419160675,21.632108346,40.19908,30.42288,89.3672,4688.0,90.8,45.125553914,4.113637447,24.6,90710.0,20087.0,33.924883347,9.5712098009,394.90551214,79.553880376,10.0,,18.037885213,34.1,831.0,456.68935409,90.088399242,8.0521472393,14.1,265.0,17.7,9.5846645367,27.421695824,11.150029189,43.73289,43483.0,63.046594982,4.1548023976,52592.0,25.422117432,17.552099179,13.918466687,1.6523425616,0.5514146638,0.060845756,23.598646182,60.174551263,5.5168697671,48.999847886,63.048480677
48075.0,Texas,Childress,2020,174,8947.1663472,20.100915579,9.8619329389,15.981398695,24.3,5.8,27.1,74.194006533,20.524823135,12.5,636.8,58.823529412,20.426561126,141.50276,41.14662,68.57770000000001,5887.0,93.8,46.562616128,2.5423728814,25.4,87368.0,21667.0,28.931750742,9.9051931513,0.0,84.300446792,7.5,,16.985138004,10.7,88.0,407.23511851,0.0,0.0,12.8,165.8,18.1,0.0,20.116272052,11.584553928,109.72431999999999,42291.0,54.398563734,0.0,7291.0,19.791523796,15.40255109,10.30037032,0.9738033192,0.6583459059,0.0274310794,31.970923056,55.314771636,2.0781863101,39.185296941,33.148700469
48077.0,Texas,Clay,2020,29,7851.4167999,16.382639106,5.0243111831,14.894115404,31.8,6.2,33.0,18.526785714,19.234673903,35.714285714,201.5,26.364477336,18.482892975,38.384029999999996,0.0,0.0,5310.0,97.3,58.55940131,3.1749241658,16.9,101524.0,23722.0,25.11627907,13.434411285,130.17694422,94.594594595,8.6,,12.302070646,32.6,164.0,389.82592351,0.0,0.0,15.6,68.2,16.1,0.0,23.349082518,13.016710642,19.12777,58356.0,46.344271733,0.0,10456.0,20.074598317,22.714231064,0.7842387146,1.3580719204,0.5164498852,0.0095638868,6.5416985463,89.403213466,1.5418724176,50.181713849,74.600074405
48079.0,Texas,Cochran,2020,244,13380.330243,29.513779769,8.4175084175,17.98533803,25.2,7.5,22.2,47.521586185,15.391516973,0.0,280.6,34.81392557,28.50407201,35.07541,0.0,0.0,3710.0,98.2,41.992433796,4.2152466368,31.8,91417.0,14632.0,32.869785082,17.537706068,202.80547575,124.50715916,6.8,,14.925373134,25.9,45.0,529.56010908,0.0,0.0,16.7,0.0,13.1,0.0,0.0,18.741976893,35.260929999999995,42873.0,77.793493635,0.0,2836.0,27.715091678,16.325811001,3.3850493653,2.9619181946,0.4583921016,0.2468265162,59.873060649,34.873060649,11.491260692,49.823695346,100.0
48081.0,Texas,Coke,2020,70,0.0,18.49138997,6.0344827586,14.282470588,28.8,4.6,29.9,72.34939759,16.489287416,26.666666667,423.5,36.827195467,19.950535862,0.0,0.0,0.0,4125.0,98.0,59.561128527,3.3700137552,21.4,82929.0,17956.0,34.74025974,12.099213551,31.167212093,164.31353457,7.5,,10.54313099,33.2,60.0,443.42402364,0.0,0.0,9.8,0.0,15.6,0.0,48.091636427,15.311653117,0.0,44804.0,53.537284895,0.0,3370.0,21.038575668,27.270029674,0.5934718101,2.5222551929,0.1483679525,0.0296735905,21.483679525,75.074183976,2.2698612863,50.56379822,100.0
48083.0,Texas,Coleman,2020,235,10395.594474,20.247357914,11.265164645,15.737412413,25.1,6.6,26.6,69.050028106,15.869392648,17.647058824,213.5,49.846153846,22.97979798,59.31198,23.81803,11.90902,11721.0,90.6,50.303699613,3.9864864865,30.6,84609.0,19362.0,33.626857457,23.724792408,211.47480691,66.642865643,7.8,,11.306901615,25.9,159.0,470.13750439,0.0,0.0,17.8,69.9,17.8,0.0,21.947225364,14.33207139,59.545080000000006,39484.0,64.323507181,0.0,8397.0,21.00750268,24.961295701,2.9057996904,1.4409908301,1.1075384066,0.0357270454,17.506252233,76.432059069,1.9399011031,49.505775872,51.545812254
48085.0,Texas,Collin,2020,1,4191.532301,12.532515096,7.7723144254,11.502614335,27.9,7.8,19.7,90.128984675,19.256086289,32.388663968,502.0,11.125943698,12.074848372,94.67792,67.75135,113.51585,4396.0,96.8,80.2110876,3.3108173787,6.7,171833.0,43050.0,18.764248974,6.7037746377,156.70945363,38.653270826,10.9,,12.80007621,46.4,6260.0,212.49455574,32.808561058,4.2660106258,8.8,218.2,14.2,7.7890866318,6.4031264749,8.253147449,71.92985,96936.0,23.07329027,2.0614943773,1005146.0,25.914245294,11.008848466,10.091867251,0.6981075386,15.880180591,0.0961054414,15.420744847,55.949583444,4.0382502046,50.773121517,5.2427266371
48087.0,Texas,Collingsworth,2020,115,0.0,20.261562409,7.6923076923,14.886680281,29.1,8.0,20.4,70.526660124,17.577358557,80.0,0.0,31.636863824,32.725766363,0.0,0.0,33.76097,10771.0,100.0,40.909090909,3.2067510549,26.7,88462.0,21588.0,32.093663912,16.739203214,162.12710765,126.44749102,7.3,,10.0456621,16.0,43.0,411.74204221,0.0,0.0,7.7,0.0,13.3,0.0,0.0,22.70531401,168.80486,39536.0,61.054421769,0.0,2962.0,26.299797434,18.872383525,4.9966239028,3.2748143147,0.5064145847,0.0,33.862255233,57.798784605,5.5852009961,51.080351114,100.0
48089.0,Texas,Colorado,2020,101,8144.3192512,18.711823852,8.6714841579,13.387590158,26.8,7.6,32.5,57.492574495,17.349865638,12.765957447,390.9,34.43766347,22.1933063,47.09872,23.566010000000002,18.852809999999998,5690.0,80.2,50.548168883,3.326446281,21.9,98213.0,23587.0,35.76836505,12.716654107,220.73466254,80.908459217,9.7,,10.950819672,29.7,307.0,373.1866755,92.826569027,11.160714286,10.3,182.4,13.6,0.0,29.350534111,14.218658322,28.27921,48258.0,64.609286523,0.0,21217.0,22.811896121,22.142621483,11.806570203,1.112315596,0.7305462601,0.0706980252,30.607531696,55.860866286,4.7408311715,49.733704105,62.613777906
48091.0,Texas,Comal,2020,12,5752.0446589,15.188534793,7.8039215686,12.558235487,30.3,8.0,20.9,83.905524006,19.861001888,25.555555556,391.5,23.825444308,14.37621663,69.49911,67.39771,128.05564,4179.0,93.8,66.887926888,3.2139394285,10.2,142813.0,34141.0,24.401820546,9.0774347737,274.37265223,59.682794809,10.2,,13.564181738,48.2,1563.0,282.99756657,48.334825638,5.4650047939,5.4,145.6,11.8,11.551972087,14.838817467,9.5261933508,64.70179999999999,76523.0,31.555606095,3.4074321591,148373.0,22.695503899,18.082130846,2.1904254817,0.8680824678,1.3958065147,0.0923348588,27.759093636,67.014888154,2.0237028654,50.57523943,46.145549082
48093.0,Texas,Comanche,2020,86,8214.6559849,19.61412806,6.7619047619,14.522763417,26.4,7.3,25.4,15.178188064,16.595722607,4.0,383.1,48.975338659,25.200234421,44.20541,29.55519,44.33279,5757.0,99.3,50.994108984,3.6397400186,25.0,91986.0,20331.0,26.951300867,9.5778383556,230.31203566,88.795489189,8.4,,13.779527559,28.4,211.0,382.01021391,0.0,0.0,15.4,79.2,14.6,0.0,34.751840268,16.326530612,59.11039,52251.0,63.597246127,0.0,13534.0,22.181173341,24.301758534,0.4876607064,1.3152061475,0.5763262893,0.0517215901,28.269543372,69.11482193,4.4137281081,50.214275159,71.461285244
48095.0,Texas,Concho,2020,96,0.0,18.961250515,8.0459770115,12.965006404,28.0,8.1,24.9,70.124785907,16.978536179,10.0,368.1,33.333333333,21.102284012,36.8053,23.38634,23.38634,3553.0,92.9,27.614678899,3.5714285714,25.7,95143.0,16825.0,25.878003697,0.0,12.307692308,0.0,7.5,,7.5949367089,28.9,52.0,366.12901576,0.0,0.0,5.3,592.8,9.1,0.0,0.0,15.384615385,46.77268,40987.0,65.384615385,0.0,4276.0,11.903648269,17.680074836,1.9410664172,0.6314312442,1.3564078578,0.1637043966,55.332086062,40.364826941,16.050583658,29.373246024,100.0
48097.0,Texas,Cooke,2020,43,8290.5273356,16.168022976,6.2695109261,14.555913397,24.1,7.6,27.4,52.0384005,19.423579377,26.666666667,318.3,43.29725229,20.705407085,32.585539999999995,39.43412,59.151180000000004,4706.0,95.1,54.234851835,3.0810134501,24.9,110342.0,26944.0,30.565623284,10.026319088,342.86604847,85.472246807,9.8,,13.360187983,28.4,597.0,402.85925934,57.709459105,5.3547523427,7.7,70.7,15.6,17.538731365,17.825960419,12.844412578,73.93898,52047.0,56.768115942,0.0,40574.0,23.872430621,18.534036575,3.0857199192,1.380194213,1.1435894908,0.051757283,18.765712032,74.656183763,3.989808641,50.061615813,59.03426386
48099.0,Texas,Coryell,2020,59,7102.9750574,18.427497168,8.2834185537,16.216101313,42.2,5.8,24.4,63.847031358,20.713435042,31.914893617,527.3,32.19206111,15.136748602,22.692989999999998,28.07186,52.13346,4344.0,95.3,62.66798419,4.1390049996,20.1,91331.0,24867.0,27.08416434,6.6744089811,229.36081282,56.994929049,9.5,,11.781483107,24.2,750.0,372.32011286,72.387657195,7.491759065,10.1,422.4,18.3,8.4667590583,13.802361527,9.1434665469,50.796710000000004,48099.0,52.832172427,3.2142485749,74808.0,22.795690301,10.251577371,16.376590739,1.1442626457,2.149502727,0.9691476847,18.715912737,57.912255374,1.4007082072,50.348893167,19.423515679
48101.0,Texas,Cottle,2020,151,0.0,21.870811919,0.0,15.759202139,21.6,3.2,22.8,84.186046512,15.032039039,0.0,937.3,34.246575342,27.430221367,0.0,0.0,0.0,5160.0,80.0,55.212355212,4.347826087,40.1,64359.0,15222.0,48.623853211,21.629416006,280.0140007,0.0,7.2,,7.3529411765,17.9,29.0,555.91454913,0.0,0.0,15.3,0.0,18.1,0.0,0.0,19.74522293,0.0,38304.0,66.822429907,0.0,1389.0,23.110151188,24.334053276,10.151187905,0.4319654428,0.0719942405,0.1439884809,24.550035997,63.642908567,1.2354152368,51.475881929,100.0
48103.0,Texas,Crane,2020,38,7137.2753761,20.186260486,7.7519379845,13.096422992,25.4,8.9,19.5,92.137142857,19.091822414,36.363636364,274.3,51.73807599,20.197400096,21.09705,20.85941,0.0,9712.0,95.1,44.187963726,3.8418708241,13.6,111404.0,31464.0,26.427622842,8.4388185654,108.97562909,86.199819391,7.1,,14.886731392,40.7,55.0,388.86433617,0.0,0.0,8.1,0.0,8.4,0.0,29.676232306,11.468812877,20.85941,61987.0,53.027681661,0.0,4794.0,29.390905298,11.931581143,2.5657071339,1.4601585315,0.9178139341,0.1460158531,65.16478932,30.392156863,9.78017048,49.624530663,10.697142857
48105.0,Texas,Crockett,2020,162,9709.0491715,21.746863984,8.3832335329,12.931940191,27.1,8.6,21.7,18.311374025,17.339386224,13.636363636,280.6,64.699205448,22.229798841,28.058359999999997,28.579590000000003,0.0,4657.0,95.0,40.358744395,2.9787234043,23.4,108737.0,21040.0,37.195121951,16.835016835,132.2926313,71.193866375,7.3,,17.132867133,28.5,59.0,464.29961588,0.0,0.0,5.1,0.0,9.9,0.0,0.0,14.074074074,28.579590000000003,49117.0,51.055408971,0.0,3499.0,24.492712203,17.719348385,0.5715918834,2.2863675336,0.7430694484,0.0857387825,66.304658474,31.294655616,3.1531531532,50.071448985,22.748050551
48107.0,Texas,Crosby,2020,219,10116.637016,25.491516215,7.9696394687,15.568249799,28.6,8.1,23.5,32.414589866,15.957656171,23.076923077,322.1,53.414469236,22.145401215,33.90405,0.0,0.0,5471.0,94.0,41.081871345,4.5206547155,37.1,74949.0,16990.0,47.265870522,15.25682319,83.073727934,81.229269613,7.6,,13.033175355,36.3,104.0,509.91302742,0.0,0.0,4.9,105.1,12.7,0.0,0.0,12.653562654,51.9121,37911.0,81.381118881,0.0,5779.0,26.578992905,18.705658418,3.0282055719,1.1593701332,0.2595604776,0.0692161274,55.753590587,39.574320817,2.7101263505,50.562381035,100.0
48109.0,Texas,Culberson,2020,224,0.0,35.180833929,8.4112149533,18.542606778,35.0,8.3,25.1,93.077564637,13.760502881,12.5,313.8,73.068893528,26.114285714,0.0,0.0,0.0,7918.0,96.4,40.585009141,3.1664964249,32.7,65450.0,16000.0,57.649253731,0.0,0.0,89.806915132,5.9,,15.789473684,14.9,30.0,368.09969844,0.0,0.0,15.4,0.0,10.6,0.0,0.0,14.338235294,90.7441,42164.0,75.703324808,0.0,2204.0,22.686025408,21.460980036,0.8166969147,2.2686025408,1.9963702359,0.0453720508,72.096188748,23.094373866,8.0156402737,50.589836661,100.0
48111.0,Texas,Dallam,2020,81,8131.0942451,21.242602359,6.7049808429,15.784335086,35.8,6.8,24.2,92.660002984,19.299188282,0.0,333.0,70.512820513,30.456772562,69.36737000000001,27.77778,27.77778,4207.0,98.5,49.808008777,2.036809816,18.1,98219.0,28728.0,12.494519947,13.873473918,640.53470723,86.786114222,6.0,,14.194915254,16.1,82.0,393.79910615,0.0,0.0,8.3,143.9,12.4,0.0,30.136821168,22.491496599,152.77778,50587.0,66.017699115,0.0,7200.0,31.569444444,11.444444444,1.75,2.3055555556,1.1527777778,0.1666666667,47.375,47.972222222,16.928713174,47.861111111,23.541697747
48113.0,Texas,Dallas,2020,45,6851.485536,19.308991615,8.5024997727,14.893746644,30.0,6.9,24.3,96.274627461,18.078899824,31.605471562,703.4,38.932795304,23.042737922,69.4384,83.6691,147.28339,4967.0,84.0,57.481493814,3.7287424819,20.7,115244.0,25267.0,39.157222035,7.3219695754,479.58138792,55.770291501,10.0,,21.561920093,42.3,26180.0,344.01994922,55.8887806,6.469842706,8.1,807.7,17.2,12.744377916,10.831356508,13.459653708,106.11227999999998,59838.0,71.613253358,7.708651759,2637772.0,26.146763253,10.734589646,22.585576009,1.0845895703,6.738565729,0.1116472538,40.502401269,28.642202586,11.5987786,50.648198555,0.6883041916
48115.0,Texas,Dawson,2020,209,9352.9696022,25.453169093,9.3486590038,16.164550294,29.2,7.2,28.1,68.307670064,17.883088687,0.0,398.0,67.968185105,21.163301601,23.41372,47.547349999999994,7.9245600000000005,3388.0,98.8,36.361235807,4.3137254902,29.9,93305.0,16734.0,34.772344013,14.828689612,433.75974121,64.18583327,7.3,,9.9307159353,19.8,179.0,446.31172694,74.928817623,0.0,16.7,95.0,12.1,0.0,16.149001453,12.36574746,55.47191,43726.0,68.489378442,0.0,12619.0,25.596323005,14.92986766,5.1430382756,1.2283065219,1.0698153578,0.1347174895,58.094936207,34.860131548,4.3593130779,45.146208099,16.294368539
48117.0,Texas,Deaf Smith,2020,114,7893.8799532,25.437416955,7.7872340426,14.667277633,26.7,8.3,20.0,80.817674995,17.754238791,6.6666666667,398.2,78.834115806,25.17211704,10.61797,31.982940000000003,5.33049,4265.0,88.1,47.994024755,2.8085909842,25.3,96718.0,25096.0,31.662404092,9.556169038,310.11826544,56.041364872,7.0,,11.513157895,11.0,217.0,402.33271854,54.917201757,0.0,5.9,89.9,8.7,0.0,19.532717301,13.072643979,106.60981,44230.0,79.064381658,0.0,18760.0,31.044776119,12.670575693,1.012793177,1.7430703625,0.6343283582,0.0692963753,73.496801706,24.131130064,10.164771409,50.058635394,17.711129465
48119.0,Texas,Delta,2020,234,13278.392887,18.009879663,6.5934065934,16.167868908,33.7,6.8,25.1,69.336646913,17.773060607,33.333333333,396.4,40.77849861,18.099331423,18.875049999999998,0.0,37.390170000000005,6636.0,98.4,59.602649007,3.4146341463,26.0,98500.0,21583.0,33.087027915,9.4375235938,19.094901661,102.59528062,9.8,,14.467005076,54.6,117.0,589.42404812,0.0,0.0,10.6,139.3,19.3,0.0,37.956837653,12.30529595,37.390170000000005,44410.0,63.476347635,0.0,5349.0,23.181903159,20.826322677,6.3189381193,2.3181903159,0.6543279118,0.0560852496,8.4501776033,80.145821649,0.306122449,50.252383623,100.0
48121.0,Texas,Denton,2020,3,4350.0229759,14.428852499,7.4274277199,13.069650279,25.2,7.6,20.2,94.47642217,22.409273498,25.333333333,305.3,14.642223168,12.945109521,63.38121,56.45679,111.98234,4892.0,94.5,77.143764815,3.1746130416,8.1,156810.0,38378.0,22.215328557,5.8119371928,170.03344034,36.15476818,10.9,,14.313932052,47.5,5705.0,230.54772986,34.11985836,4.2800322804,8.7,184.4,14.3,7.8354429064,7.164355431,8.7155860209,64.72160000000001,88384.0,32.209285683,1.4803897702,859064.0,24.677556038,10.175493328,10.096453815,0.8387035192,9.5002234991,0.1109346917,19.524389335,58.335583845,3.4879760834,50.792374026,6.9058305439
48123.0,Texas,DeWitt,2020,137,8227.5986413,21.848624732,8.5047248471,15.261431491,26.6,7.3,34.2,60.113449769,17.398652838,21.739130435,459.8,47.255722373,17.878272696,54.38544,24.76842,14.86105,5546.0,96.5,43.746452223,3.1479967294,25.2,110225.0,20033.0,28.91646355,17.304459606,537.75057016,67.147403147,9.6,,13.230119634,30.4,340.0,439.96147565,0.0,0.0,15.3,46.5,14.3,0.0,20.177141386,10.924190801,64.39788,49208.0,72.827041264,0.0,20187.0,22.430276911,19.928666964,8.4212612077,0.9511071482,0.3566651806,0.0396294645,35.537722297,54.678753653,1.8188470182,47.481052162,49.624322038
48125.0,Texas,Dickens,2020,204,0.0,20.818204655,15.942028986,15.398531646,23.7,7.3,23.6,37.234042553,17.564782578,42.857142857,0.0,53.824362606,24.497126437,45.26935,0.0,44.46421,4949.0,96.0,41.108986616,4.1666666667,27.5,85667.0,12442.0,22.736842105,18.107741059,316.52724395,144.58702331,7.1,,9.7701149425,20.1,37.0,412.92286793,0.0,0.0,5.5,0.0,15.4,0.0,0.0,18.850574713,44.46421,39627.0,64.985994398,0.0,2249.0,18.852823477,22.810137839,4.668741663,2.2232103157,1.2894619831,0.0889284126,31.569586483,60.782570031,0.9492168961,44.642063139,100.0
48127.0,Texas,Dimmit,2020,196,7765.6193071,34.340910676,8.3832335329,17.068464543,32.5,7.2,30.2,67.647058824,14.332915345,5.5555555556,806.3,52.806376619,19.271500058,38.39509,29.103609999999996,29.103609999999996,5322.0,78.9,44.805426633,3.0213110332,35.8,82600.0,13231.0,42.535211268,6.7191399501,84.992171774,72.77612943,8.1,,19.681620839,16.5,137.0,400.95933251,79.214195184,0.0,5.4,0.0,10.4,0.0,28.019800659,8.8366179275,67.90842,37177.0,76.97874265,0.0,10308.0,29.064804036,16.773379899,1.0865347303,0.766395033,0.7372914241,0.0194024059,87.388436166,10.545207606,7.9912935323,50.805199845,39.475790316
48129.0,Texas,Donley,2020,132,0.0,16.672821332,9.3220338983,13.943192478,28.4,7.0,22.6,77.8895839,18.083411784,16.666666667,181.2,31.33640553,20.412548346,30.20236,30.12956,0.0,6199.0,97.8,53.549382716,3.3672172808,27.8,87000.0,20909.0,39.067055394,18.12141347,316.3646822,93.693271652,7.0,,11.284046693,29.6,68.0,492.20336428,0.0,0.0,11.5,0.0,16.9,0.0,0.0,14.592274678,120.51823,40945.0,55.208333333,0.0,3319.0,19.70473034,23.983127448,5.664356734,0.8737571558,0.7833684845,0.0602591142,11.901175053,79.722808075,0.6511627907,50.888821934,100.0
48131.0,Texas,Duval,2020,241,11679.20854,32.804554898,8.7108013937,15.741370984,25.9,7.0,23.2,57.740621287,15.091784829,9.0909090909,1641.1,58.064516129,20.044309701,0.0,0.0,8.91902,7016.0,86.1,41.355311355,5.2881758764,36.1,75934.0,14496.0,50.0,3.5483012508,611.41653394,89.735017771,8.5,,21.079691517,29.4,193.0,536.7972926,0.0,0.0,11.4,236.6,10.4,0.0,23.693431931,9.0722355358,53.51409,35156.0,73.712121212,0.0,11212.0,24.857295755,17.93613985,1.0881198716,0.8829825187,0.4637887977,0.1159471994,89.1277203,8.9725294328,5.7484348321,48.448091331,67.042946868
48133.0,Texas,Eastland,2020,113,8286.9008684,18.54509811,7.9285714286,15.130464026,34.6,6.6,29.4,53.010816338,17.789791464,30.0,249.9,36.94900605,22.11810852,32.58921,32.74752,21.83168,5050.0,95.6,44.30479183,3.3700137552,26.1,75536.0,15980.0,23.237737872,12.492531639,213.21347279,78.814282899,8.3,,9.2592592593,19.3,320.0,440.55108428,0.0,0.0,5.8,70.7,17.0,0.0,23.433838463,13.295510607,38.20544,44773.0,62.262156448,0.0,18322.0,21.515118437,21.848051523,1.7901975767,1.2171160354,0.7095295273,0.0764108722,16.832223556,78.735945857,3.0304782835,50.065495033,60.345477049
48135.0,Texas,Ector,2020,164,9475.4037907,20.904542569,9.0494408476,14.225831664,32.3,8.3,30.3,71.059578502,19.949437185,32.5,581.8,66.103301216,21.127023975,59.202859999999994,40.70958,46.8777,5526.0,80.8,48.973638956,2.6887656815,17.9,116166.0,26646.0,34.113932099,7.8300559563,809.23472215,80.125263761,7.8,,16.192345437,25.4,2083.0,490.77994359,68.446627306,5.7334212796,7.7,188.4,9.8,11.748095655,32.388559364,12.377258344,79.56873,60431.0,49.171444954,5.72105607,162124.0,30.134958427,9.7209543313,4.3879993092,1.4495077842,1.2323900225,0.2436406701,61.338234931,31.750388591,7.8989820326,49.122276776,9.4552614308
48137.0,Texas,Edwards,2020,108,0.0,21.473344892,0.0,12.522689092,27.1,8.7,28.2,2.8471528472,15.61331708,28.571428571,358.4,41.543026706,24.607703281,0.0,0.0,51.86722,3752.0,97.6,50.495049505,2.802690583,37.3,80857.0,16021.0,48.126801153,15.360983103,160.42780749,104.54783063,7.3,,13.888888889,19.9,30.0,363.52695507,0.0,0.0,11.8,0.0,6.2,0.0,0.0,16.517857143,0.0,37812.0,71.428571429,0.0,1928.0,22.614107884,29.097510373,0.4668049793,2.1784232365,0.7261410788,0.0,55.342323651,42.479253112,3.4108527132,47.147302905,100.0
48139.0,Texas,Ellis,2020,14,6613.7860392,15.928453688,7.2184403855,13.138732445,38.0,7.6,26.9,65.958826282,16.544541258,32.53968254,335.2,27.125325574,18.206710911,40.31794,32.8808,63.5324,5283.0,93.1,61.154074955,3.2957135709,14.0,132840.0,33175.0,22.321092591,9.0427370119,141.78306882,52.101588625,10.5,,14.441037078,46.0,1921.0,339.21391222,54.374717931,5.8301132127,12.5,197.8,13.6,9.2032479796,13.512939939,11.113837095,55.17288,76792.0,47.272012579,3.8113420342,179436.0,26.722619764,12.807351925,10.815555407,0.8621458347,0.8175616933,0.1471276667,26.644040215,59.882632248,4.5691856255,50.67154863,31.975135352
