FIPS,State,County,Yrs_Potential_Life_Lost_per100K(YPLL),%_Fair/Poor_Health,Avg_Days_Poor_Physical_Health_per_Month,Avg_Days_Mentally_Unhealthy_per_Month,Low_BirthWt_Unreliable,%_Low_Birthweight_Births,%_Adult_Smokers,%_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",%_Adults_Physical_Inactivity,%_Access_to_Excercise_Opportunities,%_Adults_Excessive_Drinking,#_Alcohol-Impaired_Motor_Vehicle_Deaths,#_Motor_Vehicle_Deaths_x,%_Driving_Deaths_with_Alcohol_Involvement,#_Chlamydia_Cases,Chlamydia_Cases_per_100K,Teen_Birth_Rate,#_Ppl_Under65_w/o_Insurance,%_Ppl_Under65_w/o_Insurance,#_Primary_Care_Physicians(PCP)_in_Pt_Care,PCP_per_100K,Population_to_PCP_ratio,#_Dentists,Dentists_per_100K,Population_to_Dentists_ratio,#_Mental_Health_Providers(MHP),MHP_per_100K,Population_to_MHP_ratio,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),%_Female_Medicare_Enrollees(65-74)_with_Annual_Mammogram,#_Students_Expected_to_Graduate,Graduation_Rate,#_Adults(25-44)_with_Some_Post-secondary_Ed,Adults(25-44),%_Adults(25-44)_with_Some_Post-secondary_Ed,#_Ppl(16+)_Unemployed_&_Looking_for_Work,Size_of_Labor_Force,%_Ppl(16+)_Unemployed_&_Looking_for_Work,%_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Ratio_of_Household_Income_80th_to_20th,#_Children_Living_in_Single_Parent_Household,#_Children_in_Households,%_Children_Living_in_Single_Parent_Household,#_Associations,Associations_per_10K,Annual_Avg_Violent_Crimes,Violent_Crimes_per_100K,#_Injury_Deaths,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",%_Households_with_High_Housing_Costs,%_Households_with_Overcrowding,%_Households_Lacking_Kitchen_or_Plumbing_Facilities,%_Workers_Who_Drive_Alone_to_Work,"#_Workers_who_Commute(car,truck,van)_Alone",%_Lone_Commuters_who_Commute_More_Than_30Min,Premature(under75)_Age_Adjusted_Mortality_#_Deaths,Premature age-adjusted mortality_Age-Adjusted Mortality,Child(under18)_Mortality_#_Deaths,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_#_Deaths,Infant(within1yr)_Mortality_per_1K_live_births,%_Adults(20+)_Diagnosed_Diabetes,#_HIV_Cases,#_Ppl(Age13+)_diagnosed_HIV_per_100K,#_Ppl_Food_Insecure,%_Pop_w/o_Adequate_Access_to_Food,#_Ppl_Low_Income_or_Do_Not_Live_Near_Grocery_Store,%_Pop_with_Limited_Access_to_Food,#_Drug_Overdose_Deaths,Drug_Overdose_Deaths_per_100K,#_Motor_Vehicle_Deaths_y,Motor_Vehicle_Deaths_per_100K,#_Adults(under65)_w/o_Health_Insurance,%_Adults(under65)_w/o_Health_Insurance,#_Children(under19)_w/o_Health_Insurance,%_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Pop_to_Other_Primary_Care_Providers(non_physician),Median_Household_Income,%_Children_Enrolled_in_Free/Reduced_Lunch,#_Deaths_due_to_Homicide_per_100K,Resident_Population,Demographics_% < 18,%_Age_65_and_over,Demographics_# African American,Demographics_% African American,Demographics_# American Indian/Alaskan Native,Demographics_% American Indian/Alaskan Native,#_Asian,%_Asian,#_Native_Hawaiian/Other_Pacific_Islander,%_Native_Hawaiian/Other_Pacific_Islander,#_Hispanic,%_Hispanic,#_Non-Hispanic_White,%_Non-Hispanic_White,#_Not_Proficient_in_English,%_Not_Proficient_in_English,%_Female,#_Pop_Living_in_Rural_Area,%_Rural,Year
48453,Texas,Travis,4649.3220997,13.955688638,3.1316792622,3.3319336311,0,7.6896016741,13.202079894,21.5,7.3,16.0,92.153600725,22.589236561,168,592,28.378378378,8618.0,732.5,28.288285302,162725,15.209621248,1024.0,85.3815,1171:1,846.0,68.96562999999999,1450:1,3090.0,251.89574000000002,397:1,4268.0,40.0,9303.0,89.6,307661,419710,73.303233185,20925,698755,2.9946118454,14.7,136020,29536,4.605227519,78702,264985,29.700549088,1141,9.5137006461,4357.5,370.13237701,3321.0,56.530757941,10.5,Yes,20.68212601,16.825001483,4.4941852319,0.9084115641,74.487820692,473312,35.2,8250.0,243.1,442.0,41.128789874,476.0,4.1303668738,7.1,4468.0,458.0,174100,15.2,73665.196079,7.1919985706,430.0,11.935893703,780.0,9.7094726611,140495,17.531917336,24916,8.8763804774,84.12829,1189:1,72785,49.279446272,3.0,1226698,22.110576523,9.5601362357,98262,8.0102845199,15249,1.2430932471,86540,7.0547111025,1441,0.1174698255,416156,33.92489431,601411,49.026818337,76534,6.9698843513,49.48218714,55961,5.463522171,2019
48455,Texas,Trinity,12336.059601,19.309395428,4.1073550744,4.0196700031,0,7.4380165289,17.245327448,31.7,7.2,27.5,83.544737744,15.551252218,7,24,29.166666667,35.0,243.0,50.6592644,2327,21.725329101,2.0,13.848500000000001,7221:1,1.0,6.818029999999999,14667:1,2.0,13.636050000000001,7334:1,4412.0,30.0,156.0,89.3,1314,2754,47.712418301,296,5366,5.5162131942,35.0,70824,16142,4.3875604014,1057,2923,36.161477934,20,13.848497438,24.5,188.46878726,75.0,103.98181012,9.8,Yes,14.272300469,10.972088547,2.234741784,2.1596244131,80.896767466,3879,52.3,363.0,586.1,0.0,0.0,0.0,0.0,14.1,28.0,226.0,2760,19.2,133.11433293,0.912679691,0.0,0.0,39.0,38.577193954,1991,25.221687357,367,12.331989247,61.36224,1630:1,34741,67.75862069,0.0,14667,20.174541488,26.085770778,1367,9.3202427218,124,0.845435331,64,0.4363537192,7,0.047726188,1429,9.7429603873,11511,78.48230722,198,1.4324989148,51.462466762,11265,77.236887213,2019
48457,Texas,Tyler,10351.337124,16.250334815,3.5525604942,3.5417624774,0,9.5844504021,15.884167077,28.9,5.4,27.4,52.283377745,19.103458147,5,35,14.285714286,47.0,220.2,49.443437743,2459,16.454764454,3.0,14.071290000000001,7107:1,2.0,9.28548,10770:1,5.0,23.21371,4308:1,6459.0,29.0,252.0,92.3,1845,4909,37.584029334,516,7058,7.3108529328,26.7,89817,17877,5.0241651284,1025,4028,25.446871897,31,14.540337711,63.5,297.08992234,126.0,117.66024204,9.3,Yes,13.299874529,7.2867824103,4.2032622334,2.3839397742,83.253588517,5394,49.7,376.0,467.0,16.0,96.484351444,0.0,0.0,11.4,40.0,218.3,4230,19.8,4104.351651,18.8567107,10.0,15.574868392,47.0,31.289111389,2123,19.503904456,371,8.7109650153,32.49919,3077:1,43394,59.210526316,7.3,21539,19.295231905,22.053020103,2281,10.590092391,175,0.812479688,132,0.6128418218,11,0.0510701518,1657,7.6930219602,17042,79.121593389,241,1.1840424487,46.172059984,17006,78.131030047,2019
48459,Texas,Upshur,10596.719527,14.767801087,3.5590951443,3.6952345882,0,7.6992481203,15.544611492,29.8,6.8,28.9,26.256073673,18.854205464,9,38,23.684210526,126.0,310.3,39.010466223,6134,18.294610636,10.0,24.4087,4097:1,5.0,12.11211,8256:1,15.0,36.336330000000004,2752:1,5112.0,37.0,500.0,96.0,5038,9137,55.138448068,924,17613,5.2461250213,23.7,97943,21511,4.553158849,2761,9624,28.688694929,34,8.2989577485,117.5,298.69717191,149.0,73.366126515,10.1,No,12.567713976,7.8644314869,3.9725532683,1.047309498,83.500399729,13578,43.0,739.0,492.5,35.0,89.557585527,34.0,10.158350762,12.5,37.0,110.0,7620,18.9,2009.1135916,5.1110778488,10.0,8.1398093657,65.0,22.975342156,5134,21.505466427,1099,10.827586207,9.68969,10320:1,47517,58.718046547,6.7,41281,23.935951164,18.064000388,3345,8.1030013808,444,1.0755553402,215,0.5208207166,23,0.0557157046,3586,8.6868050677,33147,80.296019961,461,1.2124878357,50.415445362,31172,79.299905874,2019
48461,Texas,Upton,9301.1366752,22.052503425,3.8953563695,3.5909998361,0,9.1139240506,15.81320825,28.1,7.7,22.6,65.871833085,17.855387257,3,14,21.428571429,12.0,328.7,50.870147256,647,20.53968254,2.0,54.45139999999999,1837:1,0.0,0.0,3663:0,0.0,0.0,0,7526.0,27.0,0.0,93.3,407,911,44.676180022,59,1543,3.8237200259,21.1,98000,19714,4.9710865375,325,1074,30.260707635,4,10.890280425,3.0,84.400056267,10.0,56.138775052,7.3,Yes,11.934156379,6.440957886,4.8559670782,0.658436214,86.115107914,1197,29.7,43.0,428.2,0.0,0.0,0.0,0.0,9.8,0.0,0.0,430,12.4,304.18149344,9.0665124722,0.0,0.0,0.0,0.0,499,23.967339097,161,14.387846291,109.20011000000001,916:1,56448,56.41025641,0.0,3663,29.265629266,13.786513787,63,1.7199017199,98,2.6754026754,24,0.6552006552,0,0.0,1961,53.535353535,1549,42.287742288,229,7.1272953626,48.484848485,3355,100.0,2019
48463,Texas,Uvalde,7528.7330053,27.726145182,4.3999127097,3.8521807893,0,7.5035561878,16.139002443,31.3,7.1,24.0,55.97046014,16.063913376,8,33,24.242424242,120.0,440.4,57.904659305,5022,22.5232094,12.0,43.98021,2274:1,12.0,44.22822,2261:1,13.0,47.9139,2087:1,4981.0,29.0,436.0,77.5,3623,6518,55.584535133,546,11714,4.6610892949,33.4,83775,16451,5.0923955991,2976,7436,40.021516945,32,11.728055708,73.0,267.54627084,75.0,55.266939317,8.2,No,16.30112626,9.6004770423,5.8091286307,1.9561351512,84.373347435,9573,17.4,323.0,376.7,12.0,39.964032371,0.0,0.0,10.0,17.0,78.3,2410,8.9,5777.4581297,21.880167126,0.0,0.0,40.0,21.164917034,4223,28.270183425,881,11.32973251,51.59959,1938:1,39610,72.101073036,6.3,27132,27.355152587,16.419725785,176,0.6486805248,339,1.2494471473,234,0.8624502433,25,0.09214212,19383,71.439628483,7200,26.536930562,2118,8.5104673123,50.82190771,8287,31.384207536,2019
48465,Texas,Val Verde,6401.2684407,28.101706515,4.2373345208,3.6599346063,0,6.6192288598,15.931737194,27.2,7.5,23.6,81.994312486,17.412369064,8,24,33.333333333,199.0,406.2,69.991180951,9023,22.521465655,14.0,28.64099,3492:1,16.0,32.51702,3075:1,23.0,46.74322,2139:1,3939.0,31.0,744.0,86.1,6584,12598,52.262263851,1016,20007,5.0782226221,30.6,94896,18207,5.2120612951,4165,14134,29.467949625,41,8.3877171089,67.5,138.1498158,107.0,43.732195479,8.1,Yes,17.004732928,10.178204249,7.1331981068,1.3184584178,76.882156247,15175,7.5,523.0,363.8,16.0,28.384899234,21.0,3.4330554193,9.3,38.0,98.6,4140,8.5,9024.6216526,18.46318798,10.0,6.7992983124,42.0,12.263418223,7742,29.441740189,1419,9.8037860992,60.969409999999996,1640:1,41441,74.72794316,0.0,49205,28.645462859,14.222131897,635,1.2905192562,468,0.9511228534,422,0.8576364191,82,0.1666497307,40513,82.335128544,7312,14.860278427,6185,13.812895013,48.944212986,4965,10.157736451,2019
48467,Texas,Van Zandt,8864.1718961,15.713491639,3.5153062256,3.6127627776,0,6.6714836224,15.364126079,27.0,7.3,28.5,40.23659636,18.362242966,12,77,15.584415584,106.0,198.0,35.135135135,9532,22.124735975,10.0,18.39757,5436:1,13.0,23.558410000000002,4245:1,16.0,28.99496,3449:1,5406.0,37.0,763.0,93.2,6557,11504,56.997566064,943,25311,3.7256528782,18.9,98481,21677,4.543110209,2818,12239,23.024756925,66,12.142397204,62.0,118.14474637,233.0,86.786479188,10.3,Yes,14.79989256,11.774281063,2.7665860865,0.9401020682,80.458569807,17721,48.1,898.0,426.8,28.0,55.758010236,22.0,5.249343832,11.3,39.0,86.6,9190,17.3,1891.0785884,3.5966423638,18.0,11.037256874,108.0,28.901888792,7996,26.057485498,1703,13.012913578,21.74622,4599:1,50308,52.542033627,5.6,55182,23.147040702,20.138813381,1493,2.7055924033,531,0.9622703055,257,0.4657315791,83,0.150411366,6019,10.907542315,46209,83.739262803,810,1.5995260664,51.011199304,39444,75.018543525,2019
48469,Texas,Victoria,7903.0357082,20.085399759,3.7402208826,3.5429378108,0,8.0826024203,14.86575896,31.1,7.5,27.2,81.037641284,18.515936675,18,71,25.352112676,423.0,457.9,50.139794967,14481,18.811868326,75.0,81.11002,1233:1,45.0,48.86842000000001,2046:1,124.0,134.65966,743:1,7057.0,41.0,1031.0,81.4,12764,23220,54.969853575,2070,42923,4.8225892878,23.2,108471,24247,4.473584361,8154,23188,35.164740383,99,10.706522327,393.0,425.42826987,307.0,67.024421341,9.9,Yes,15.272223931,10.693192415,4.1987080898,1.3380498308,81.291811929,34510,19.7,1169.0,386.6,52.0,54.853477921,46.0,4.991861096,10.9,107.0,142.8,11740,12.9,8244.6315116,9.4991894642,23.0,8.3052579505,106.0,16.696699724,12381,23.079934382,2309,9.4310337785,87.96316,1137:1,52161,66.705098642,3.9,92084,25.667868468,15.667216889,5394,5.8576951479,830,0.9013509404,1329,1.4432474697,81,0.0879631641,43267,46.986447157,41073,44.603839972,2449,2.8852157727,51.018635159,23110,26.626571267,2019
48471,Texas,Walker,7109.8342924,19.48126932,3.94883503,3.6508717259,0,7.8618495796,17.416418116,32.0,5.4,23.6,77.66611161,20.023542815,31,90,34.444444444,411.0,581.3,20.665593129,8314,17.892652692,23.0,32.17503,3108:1,31.0,42.90954,2330:1,38.0,52.598800000000004,1901:1,6331.0,36.0,651.0,77.1,9029,20114,44.889131948,1089,23625,4.6095238095,23.9,87089,14265,6.1050823694,3303,10598,31.166257784,47,6.5748978792,263.5,375.17708786,210.0,59.484355614,10.1,Yes,19.627749577,18.299821838,2.2721779067,0.3384094755,82.006295908,19538,35.3,859.0,386.2,18.0,40.985472927,21.0,4.6511627907,9.4,758.0,1211.5,16320,23.3,8340.1246177,12.290011373,11.0,5.1299270618,72.0,14.708015255,7274,20.297457935,1183,10.550254169,44.29372,2258:1,42304,56.907781968,4.3,72245,15.296560316,12.742750363,16496,22.833414077,602,0.8332756592,881,1.2194615544,74,0.1024292339,13090,18.118900962,40699,56.334694443,1696,2.5052438772,41.697003253,30933,45.582882657,2019
48473,Texas,Waller,7613.7772402,19.326034464,3.8127781931,3.4636736298,0,7.9187105816,17.868985793,35.8,6.2,29.5,24.409211897,20.451649281,11,68,16.176470588,225.0,462.4,23.308668076,9537,23.853233955,6.0,11.97246,8353:1,8.0,15.59241,6413:1,15.0,29.23578,3420:1,5545.0,31.0,656.0,94.7,4750,9772,48.608268522,1081,22201,4.8691500383,22.4,108691,22111,4.9156980688,3509,11526,30.444213083,34,6.7843958895,164.5,344.07027818,167.0,68.976626423,10.8,No,23.789020452,16.630276565,6.7097237173,1.5069967707,78.694448355,16769,49.7,535.0,370.6,24.0,50.494424574,24.0,5.5350553506,11.5,73.0,182.1,9020,19.2,4899.9221357,11.341099724,17.0,11.327443063,63.0,19.063123145,8011,28.49165985,1678,13.432596862,1.94905,51307:1,55224,73.480746089,5.7,51307,24.339758707,11.80540667,12590,24.53856199,720,1.4033172861,552,1.075876586,54,0.1052487965,15458,30.128442513,21999,42.877190247,3071,6.7948491017,50.330364278,26632,61.641013772,2019
48475,Texas,Ward,10760.494645,21.536535262,3.7686702892,3.5092138439,0,10.496794872,14.687634891,31.8,8.3,24.4,85.531994746,18.112888726,11,56,19.642857143,35.0,298.6,61.544199925,1911,19.430604982,3.0,25.86207,3867:1,0.0,0.0,0,2.0,17.43375,5736:1,6587.0,26.0,154.0,95.0,1306,3010,43.388704319,225,5546,4.0569780022,21.2,102800,21128,4.8655812192,615,3188,19.291091593,14,12.068965517,58.0,495.38776905,58.0,100.5861746,7.1,No,10.167310167,7.5324675325,2.3166023166,2.3166023166,82.287278854,3907,24.0,188.0,526.6,0.0,0.0,0.0,0.0,10.9,8.0,86.5,1340,11.8,380.49447188,3.5700363284,0.0,0.0,26.0,32.804673404,1554,23.638576209,383,11.25146886,78.45187999999999,1275:1,53242,50.20242915,0.0,11472,28.835425384,14.173640167,470,4.0969316597,175,1.5254532775,73,0.6363319386,8,0.069735007,6152,53.626220363,4579,39.914574616,457,4.2882612367,50.165620642,2972,27.88515669,2019
48477,Texas,Washington,6296.3030396,16.692508026,3.5514719469,3.5094934487,0,7.9449152542,14.444238754,29.0,7.1,26.2,63.310398007,17.572393366,10,50,20.0,186.0,535.0,25.691291787,4677,17.901707112,22.0,62.75673,1593:1,16.0,45.65819,2190:1,19.0,54.219100000000005,1844:1,3447.0,46.0,356.0,91.3,3954,7006,56.437339423,627,14856,4.2205169628,18.6,100511,23624,4.2546139519,2331,7285,31.997254633,59,16.830214514,82.0,236.42025141,109.0,62.842679981,9.9,Yes,13.472803347,10.535790827,2.2928870293,1.7573221757,85.771285589,12683,24.2,430.0,327.9,17.0,56.585560696,0.0,0.0,12.0,41.0,138.6,6310,18.3,1005.0094004,2.9806317112,0.0,0.0,53.0,21.9613563,3825,20.466584622,937,11.971381117,48.511829999999996,2061:1,51276,56.440583996,0.0,35043,21.439374483,21.168278972,5929,16.919213538,191,0.5450446594,675,1.9262049482,17,0.0485118283,5720,16.322803413,22315,63.678908769,815,2.4922785236,50.743372428,18036,53.490717124,2019
48479,Texas,Webb,6188.6658331,35.91879527,5.0486673787,4.083128706,0,8.1447357849,18.101216839,33.2,8.1,24.9,86.381360266,15.833132941,31,138,22.463768116,1111.0,411.9,66.289587244,66407,27.509455378,93.0,34.29292,2916:1,77.0,28.02099,3569:1,79.0,28.74881,3478:1,5376.0,28.0,4769.0,91.3,32311,71698,45.065413261,4774,114696,4.1623073167,36.2,87400,14596,5.9879419019,34594,91022,38.006196304,94,3.4661661621,1031.0,381.81649847,560.0,41.639526618,8.4,Yes,30.701880293,17.79108948,15.350940146,1.8085259079,81.400951814,82101,22.7,2143.0,313.9,183.0,50.085117331,195.0,5.1118043359,7.8,412.0,204.0,21520,8.1,31820.516379,12.71274785,99.0,12.136695975,176.0,9.459598913,57339,37.610442426,9957,10.64214104,45.12471,2216:1,41979,81.618350248,3.8,274794,33.384644497,9.2265478868,776,0.2823933565,1625,0.5913520674,1807,0.6575834989,146,0.0531307088,262489,95.522100191,9641,3.5084463271,52845,21.753090384,50.914867137,6507,2.5996388392,2019
48481,Texas,Wharton,8353.2940877,21.739276853,4.0197105453,3.7500627452,0,9.42812983,16.440872092,30.4,7.3,25.2,70.0,17.005926146,12,45,26.666666667,156.0,376.0,48.589977683,7434,21.542830648,17.0,40.7332,2455:1,22.0,52.42088999999999,1908:1,16.0,38.12429,2623:1,5439.0,32.0,593.0,96.3,4952,9677,51.172884158,940,21054,4.4647097939,24.8,98451,20119,4.8934340673,4063,10725,37.883449883,68,16.293279022,182.0,439.15209864,134.0,64.555602126,10.0,No,14.111261872,10.665294925,3.1546811398,1.1872455902,84.38280317,15545,27.9,620.0,429.5,30.0,69.484655472,31.0,7.9487179487,10.8,73.0,216.1,6340,15.3,2811.5610743,6.8109522149,0.0,0.0,58.0,19.988144962,6168,25.834554974,1379,12.337836629,54.80366,1825:1,46194,65.170387779,3.8,41968,26.091307663,16.698436904,5445,12.974170797,308,0.7338924895,224,0.5337399924,21,0.0500381243,17377,41.405356462,18600,44.31948151,1864,4.8288904433,50.898303469,20597,49.895833333,2019
48483,Texas,Wheeler,10604.494356,17.341491108,3.703628547,3.6560263402,0,6.3314711359,15.017090195,29.8,7.6,28.1,62.883548983,18.129859112,5,22,22.727272727,5.0,88.4,35.003977725,961,21.298758865,2.0,36.06203,2773:1,2.0,37.32736,2679:1,2.0,37.32736,2679:1,6462.0,34.0,0.0,94.7,699,1294,54.018547141,96,2357,4.0729741196,22.9,93564,22253,4.204556689,446,1434,31.10181311,15,27.046520014,7.0,120.91898428,35.0,124.88403625,7.2,No,10.675381264,5.4362121876,4.7494553377,1.0893246187,86.944444444,2191,22.7,90.0,460.9,10.0,172.20595833,0.0,0.0,11.0,5.0,109.4,900,16.0,150.05902206,2.7737342341,0.0,0.0,16.0,40.902932229,754,24.488470283,227,15.063039151,37.32736,2679:1,45356,52.711111111,0.0,5358,25.79320642,18.980963046,143,2.6689063083,99,1.8477043673,48,0.8958566629,0,0.0,1372,25.606569616,3684,68.75699888,204,3.9253415432,49.888017917,5410,100.0,2019
48485,Texas,Wichita,8861.9469218,20.950828416,3.9885071933,4.149412648,0,8.1848780888,19.798431942,32.2,6.1,28.0,70.140684411,18.174295407,23,66,34.848484848,798.0,605.9,44.978394658,15908,15.687744073,102.0,77.36768,1293:1,107.0,81.06061,1234:1,186.0,140.90909000000002,710:1,4864.0,41.0,1312.0,96.6,19495,34597,56.348816371,2067,55970,3.6930498481,21.0,89816,18696,4.8040222507,11136,29475,37.781170483,144,10.92249579,497.5,380.28771919,474.0,71.824167165,8.8,Yes,15.373383396,12.22468121,2.763871506,1.1994159366,77.00328855,46597,7.6,1965.0,472.1,88.0,74.008039964,106.0,8.6650862421,12.9,128.0,116.7,25430,19.2,16987.780619,12.918464349,52.0,13.146484706,117.0,12.687025185,13363,18.507028599,2844,9.2671641305,93.18182,1073:1,44593,59.362338414,4.2,132000,22.434848485,14.5,13794,10.45,1816,1.3757575758,2782,2.1075757576,178,0.1348484848,25299,19.165909091,86207,65.308333333,2684,2.1794205535,48.188636364,14027,10.666920152,2019
48487,Texas,Wilbarger,8612.8062157,19.95413604,3.8707200251,3.7188339986,0,7.6923076923,16.552940982,28.6,6.5,27.6,28.060583672,17.575732033,6,25,24.0,51.0,391.5,53.347280335,2012,19.303463494,7.0,54.29724,1842:1,5.0,39.17267,2553:1,18.0,141.02162,709:1,4612.0,30.0,118.0,82.9,1784,3240,55.061728395,232,4950,4.6868686869,22.9,83112,17853,4.6553520417,1243,2929,42.437692045,21,16.289171579,42.0,322.69217471,56.0,86.437093861,8.0,Yes,12.859884837,7.8039215686,3.4357005758,2.3992322457,75.677409011,4720,8.1,216.0,464.8,0.0,0.0,0.0,0.0,11.5,0.0,0.0,2200,16.8,1704.0276009,12.589786486,0.0,0.0,18.0,19.683102057,1698,22.543813064,341,11.220796315,54.841739999999994,1823:1,40353,62.711148649,0.0,12764,22.5791288,18.074271388,950,7.4428078972,213,1.6687558759,313,2.4522093388,11,0.0861798809,3744,29.33249765,7412,58.069570668,270,2.2087696335,50.658100909,2963,21.891392686,2019
48489,Texas,Willacy,7233.8834433,37.762318572,5.2857188808,3.9586747797,0,8.5371702638,20.422689063,30.6,7.5,22.8,33.514050782,14.739301892,5,22,22.727272727,77.0,351.6,55.30388826,3523,22.811447811,8.0,36.68042,2726:1,1.0,4.63306,21584:1,6.0,27.798370000000002,3597:1,6057.0,31.0,309.0,87.6,1947,6258,31.112176414,694,6303,11.010629859,44.4,70430,10638,6.620605377,2276,5324,42.749812171,10,4.5850527281,160.0,730.77713581,54.0,49.486350015,8.8,Yes,19.441944194,11.128557409,10.891089109,0.900090009,86.497890295,5535,32.9,251.0,396.3,13.0,60.67961165,0.0,0.0,9.9,114.0,635.3,2950,13.5,1937.7537213,8.7546476974,0.0,0.0,27.0,17.615512089,3082,29.832542832,487,8.9902159867,55.596740000000004,1799:1,30392,83.922829582,0.0,21584,23.749073388,13.704595997,405,1.8763899185,140,0.6486286138,184,0.852483321,13,0.0602297999,19050,88.25982209,1916,8.8769458858,2319,11.344291165,44.597850259,7653,34.57576579,2019
48491,Texas,Williamson,4566.5220452,12.909131434,2.9833808937,3.091786567,0,7.4848326479,12.770670422,31.4,7.7,17.3,89.426964671,22.146993147,65,197,32.994923858,1317.0,259.0,17.125398189,50361,10.875062353,351.0,66.387,1506:1,306.0,55.88582,1789:1,539.0,98.43939999999999,1016:1,4113.0,44.0,8209.0,95.1,115416,153916,74.986356194,9259,287330,3.2224271743,7.2,138740,38422,3.6109520587,29327,134692,21.773379265,327,6.1847714661,834.0,164.90051101,1029.0,40.431568686,10.4,Yes,12.670354461,10.318622107,2.4784449458,0.6396983838,80.330204259,201869,43.2,3766.0,233.5,200.0,36.332918533,198.0,4.4165867369,7.9,642.0,156.2,63690,13.0,33788.008421,7.9937750446,87.0,5.4897313628,292.0,8.4783779585,41463,12.84069829,9967,6.802159329,59.90375,1669:1,82131,30.086259475,1.5,547545,26.041329936,11.891807979,34815,6.3583815029,4700,0.8583769371,39167,7.1532020199,859,0.1568820828,134252,24.51889799,326435,59.617930946,14171,2.9911706536,50.727885379,50679,11.98994982,2019
48493,Texas,Wilson,6649.4580907,16.480515848,3.4519167368,3.3753818595,0,7.2511717673,13.384707548,34.9,8.9,23.7,31.800177082,19.319987011,6,39,15.384615385,75.0,157.8,23.582845663,6225,15.281323645,21.0,43.316829999999996,2309:1,13.0,26.367030000000003,3793:1,11.0,22.31056,4482:1,4132.0,32.0,678.0,96.3,6459,11043,58.489540886,835,24155,3.4568412337,13.6,127500,29525,4.3183742591,2836,11508,24.643726104,37,7.6320132013,64.0,135.19651024,149.0,62.836321924,9.9,No,12.53634895,7.9973992198,4.1033925687,0.9046849758,80.739703539,16722,58.6,591.0,333.3,24.0,51.077957733,0.0,0.0,10.8,33.0,83.6,4480,9.7,561.78646113,1.3089763296,0.0,0.0,55.0,16.908353649,5201,17.987203873,1148,9.197980931,46.64936,2144:1,70829,39.945805578,12.6,49304,24.352993672,15.63361999,681,1.3812266753,476,0.9654389096,271,0.5496511439,30,0.0608469901,19621,39.79595976,28178,57.15154957,1343,3.0217802178,49.809346098,36850,85.861410131,2019
48495,Texas,Winkler,11788.92142,22.041600407,3.8623313322,3.5134961525,0,7.41599073,15.576080773,31.3,8.7,23.1,97.566807314,18.605208135,6,25,24.0,22.0,274.8,61.475409836,1317,19.125762416,2.0,25.338910000000002,3947:1,2.0,26.40613,3787:1,0.0,0.0,0,5227.0,24.0,97.0,99.1,955,1954,48.874104401,169,3235,5.2241112828,21.9,108909,16899,6.4447008699,728,2328,31.271477663,11,13.936399341,10.0,125.16427812,48.0,123.39648834,7.0,No,9.8859315589,4.5506692161,3.3840304183,3.0418250951,82.215189873,2598,28.0,116.0,510.5,0.0,0.0,0.0,0.0,9.2,5.0,81.0,850,11.0,20.028153716,0.2816899257,0.0,0.0,29.0,54.299998128,1040,23.059866962,300,12.009607686,26.40613,3787:1,51965,62.239297475,0.0,7574,29.442830737,12.331660945,151,1.9936625297,144,1.9012410879,53,0.6997623449,3,0.0396091893,4604,60.786902561,2665,35.18616319,737,10.346764004,48.085555849,1289,18.129395218,2019
48497,Texas,Wise,8305.3971802,15.514382572,3.4427566403,3.5451639493,0,6.4252553389,14.835209995,30.6,7.9,25.0,38.826593604,19.993556133,24,85,28.235294118,88.0,139.8,32.289696715,9540,17.645100433,31.0,48.09557,2079:1,20.0,30.22015,3309:1,12.0,18.132089999999998,5515:1,4991.0,30.0,624.0,96.0,8016,15335,52.272579067,1185,29844,3.9706473663,15.3,113673,26395,4.3066111006,3753,15657,23.970109216,72,11.170584128,101.5,161.85874436,233.0,73.695463775,9.9,Yes,12.292358804,8.4331576425,3.3222591362,1.4238253441,82.188762394,22380,46.6,912.0,401.6,43.0,67.341121934,36.0,6.6103562248,11.6,41.0,79.3,9310,15.0,1074.4255521,1.817148768,27.0,13.947073439,106.0,24.287917219,7683,20.174356012,2019,12.017141837,60.440310000000004,1655:1,60675,45.903829029,2.3,66181,24.934648917,14.851694595,950,1.4354573065,712,1.075837476,373,0.5636058688,53,0.0800834076,12898,19.488977199,50638,76.514407458,1470,2.4908077334,49.834544658,42635,72.107497421,2019
